PARTNUMBER,CATENTRY_ID,BRAND,CATEGORY,NAME,ATTRIBUTENAME,ATTRIBUTE,SHORTDESCRIPTION,LONGDESCRIPTION,OFFERPRICE
AuroraWMDRS-099,10138,Albini,Topwear,Albini Sleeveless Slip Dress,swatchcolor,Red,V-necked casual slip dress with spaghetti straps and flowery print,V-necked dress that can be worn in any season and suitable for every occasion. Look like a dream in this flowery print with the wind ruffling the uneven hem and your hair.,50
AuroraWMDRS-099,10138,Albini,Topwear,Albini Sleeveless Slip Dress,swatchSize,L,V-necked casual slip dress with spaghetti straps and flowery print,V-necked dress that can be worn in any season and suitable for every occasion. Look like a dream in this flowery print with the wind ruffling the uneven hem and your hair.,50
AuroraWMDRS-100,10139,Albini,Topwear,Albini Sleeveless Slip Dress,swatchcolor,Red,V-necked casual slip dress with spaghetti straps and flowery print,V-necked dress that can be worn in any season and suitable for every occasion. Look like a dream in this flowery print with the wind ruffling the uneven hem and your hair.,50
AuroraWMDRS-100,10139,Albini,Topwear,Albini Sleeveless Slip Dress,swatchSize,XL,V-necked casual slip dress with spaghetti straps and flowery print,V-necked dress that can be worn in any season and suitable for every occasion. Look like a dream in this flowery print with the wind ruffling the uneven hem and your hair.,50
AuroraWMDRS-101,10140,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-101,10140,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XS,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-102,10141,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-102,10141,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,S,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-103,10142,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-103,10142,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,M,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-104,10143,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-104,10143,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,L,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-105,10144,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-105,10144,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XL,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-106,10145,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Brown,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-106,10145,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XXL,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-107,10146,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-107,10146,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XS,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-108,10147,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-108,10147,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,S,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-109,10148,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-109,10148,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,M,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-110,10149,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-110,10149,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,L,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-111,10150,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-111,10150,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XL,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-112,10151,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Pink,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-112,10151,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XXL,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-113,10152,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Purple,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-113,10152,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,XS,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-114,10153,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Purple,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-114,10153,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,S,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-115,10154,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Purple,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-115,10154,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,M,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-116,10155,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchSize,L,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-116,10155,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Purple,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
AuroraWMDRS-117,10156,Luigi Valenti,Topwear,Luigi Valenti Sleeveless Slip Dress,swatchcolor,Purple,Halter V-necked  dress with layered skirt,Halter dress with V-neck and layered skirt that is ready for a night on the town. The casual layers are chic and add spring to your step.,50
